f1-Re,f1-Im,f2-Re,f2-Im,f3-Re,f3-Im,f4-Re,f4-Im,f5-Re,f5-Im,f6-Re,f6-Im,f7-Re,f7-Im,f8-Re,f8-Im,f9-Re,f9-Im,f10-Re,f10-Im,f11-Re,f11-Im,f12-Re,f12-Im,f13-Re,f13-Im,f14-Re,f14-Im,f15-Re,f15-Im,f16-Re,f16-Im,f17-Re,f17-Im,f18-Re,f18-Im,f19-Re,f19-Im,f20-Re,f20-Im,f21-Re,f21-Im,f22-Re,f22-Im,f23-Re,f23-Im,f24-Re,f24-Im,f25-Re,f25-Im,f26-Re,f26-Im,f27-Re,f27-Im,f28-Re,f28-Im,SoC,Battery,cycle
0.172348,-0.0749181,0.145875,-0.056361,0.134555,-0.0465003,0.123771,-0.0363181,0.116127,-0.029185,0.113015,-0.0264115,0.104961,-0.0197186,0.101132,-0.0168094,0.097034,-0.0139561,0.093799,-0.0119895,0.0924026,-0.0112433,0.0884305,-0.00945295,0.0863233,-0.00866912,0.083871,-0.00785899,0.0818628,-0.00731826,0.0809653,-0.00714487,0.0805985,-0.00709515,0.0780421,-0.00703961,0.0763616,-0.0072371,0.0731084,-0.00748819,0.0716851,-0.00751389,0.0705666,-0.0075263,0.0700407,-0.00751228,0.0667171,-0.00711124,0.0647764,-0.0067091,0.0623932,-0.00595248,0.0602398,-0.00495944,0.0592729,-0.0043735,10,B04,1
0.168425,-0.0708267,0.142909,-0.0538833,0.131938,-0.0445854,0.121529,-0.0348292,0.114185,-0.0279624,0.11121,-0.0252818,0.103516,-0.0188157,0.0998812,-0.0160064,0.0960113,-0.0132601,0.0929655,-0.0113757,0.091654,-0.0106573,0.0879156,-0.0089774,0.0859365,-0.00828442,0.0835839,-0.00758974,0.0816183,-0.00714153,0.0807529,-0.00701328,0.0803701,-0.00695019,0.0778242,-0.00696733,0.0761489,-0.00716055,0.0729193,-0.00743744,0.0714639,-0.00749248,0.070364,-0.0075083,0.0698983,-0.00747346,0.0665007,-0.00713974,0.0645711,-0.00674582,0.0621753,-0.00598415,0.0600153,-0.00497136,0.0590205,-0.00439523,15,B04,1
0.165176,-0.0699312,0.139882,-0.0526302,0.129175,-0.0433195,0.119093,-0.0336651,0.112042,-0.0269146,0.109194,-0.0243035,0.10186,-0.0179715,0.0984181,-0.0152374,0.0947612,-0.0125498,0.0919251,-0.010733,0.0907019,-0.0100384,0.0872366,-0.00848374,0.085363,-0.00786602,0.0831434,-0.00727319,0.08124,-0.00688758,0.0803885,-0.00680234,0.0800118,-0.00673342,0.0775125,-0.0068361,0.0758985,-0.00701315,0.0726714,-0.00737691,0.0712262,-0.00744926,0.0701458,-0.00746464,0.0696553,-0.00743429,0.0662989,-0.00711999,0.0643421,-0.00672221,0.0619243,-0.00599833,0.0597278,-0.00496993,0.0587576,-0.00438073,20,B04,1
0.162034,-0.0653094,0.137645,-0.0500793,0.127258,-0.0414633,0.117481,-0.0323409,0.110654,-0.0258925,0.107909,-0.0233933,0.100821,-0.0173028,0.0975069,-0.0146529,0.0939987,-0.0120694,0.0912677,-0.0102966,0.090109,-0.00964251,0.0867938,-0.0081647,0.0850006,-0.00757242,0.082872,-0.00705861,0.0810163,-0.00675425,0.0801634,-0.00663741,0.0798271,-0.00662473,0.077346,-0.00676207,0.0756878,-0.00698691,0.0725224,-0.00734848,0.0710744,-0.00739862,0.0700082,-0.00740893,0.0694856,-0.00740008,0.06619,-0.00712229,0.0641992,-0.0067565,0.0617761,-0.00600519,0.0595904,-0.00499368,0.0585909,-0.00439407,25,B04,1
0.158852,-0.0624632,0.13505,-0.0480616,0.124965,-0.0397618,0.115542,-0.0309746,0.108988,-0.0247703,0.106371,-0.022364,0.0996058,-0.0165253,0.096442,-0.0139805,0.0931035,-0.0114967,0.0905217,-0.00979977,0.0894215,-0.00916969,0.0862948,-0.00776078,0.0846024,-0.00723382,0.0825691,-0.00681179,0.0807737,-0.00656645,0.0799545,-0.00649778,0.0795836,-0.00648839,0.0771286,-0.00659103,0.0755307,-0.00688973,0.0723507,-0.00726135,0.0709479,-0.00736362,0.0698533,-0.00737019,0.0693826,-0.0073712,0.066051,-0.00711203,0.0640512,-0.00673162,0.0616004,-0.00602373,0.0594023,-0.00501157,0.0584047,-0.00440473,30,B04,1
0.156108,-0.060129,0.132811,-0.0465543,0.122973,-0.0385468,0.113845,-0.0299889,0.107522,-0.0239238,0.105001,-0.0215898,0.0985147,-0.0159011,0.0954865,-0.0134309,0.0922998,-0.0110148,0.0898453,-0.00938213,0.0887881,-0.00876367,0.0858278,-0.00743962,0.084226,-0.00694526,0.082259,-0.00653706,0.0805434,-0.00636964,0.0797205,-0.00632149,0.0793954,-0.00631368,0.0769757,-0.00654389,0.0753994,-0.006796,0.0722399,-0.00719643,0.0708497,-0.00729854,0.0697773,-0.00733674,0.0692797,-0.00732769,0.0659543,-0.00708929,0.0639859,-0.00672703,0.0615401,-0.00602811,0.0593098,-0.00501639,0.0583075,-0.00439855,35,B04,1
0.1534,-0.0587515,0.130437,-0.0454616,0.120858,-0.0375557,0.112011,-0.0290755,0.105967,-0.0231191,0.103552,-0.0208162,0.0973741,-0.0152539,0.094499,-0.0128481,0.0914684,-0.0105077,0.0891533,-0.00892875,0.0881477,-0.00833351,0.0853752,-0.00707144,0.0838463,-0.0066363,0.0819867,-0.00627464,0.0803266,-0.00615663,0.0795358,-0.00612559,0.0792134,-0.00614799,0.0768364,-0.006393,0.0752664,-0.00665211,0.0721825,-0.00712102,0.0707799,-0.00721642,0.0697295,-0.0072425,0.0692412,-0.00726651,0.0659409,-0.00705451,0.0639779,-0.00670205,0.0615259,-0.00601297,0.0592919,-0.00501748,0.0582888,-0.00439961,40,B04,1
0.151429,-0.0574943,0.128688,-0.0446111,0.119261,-0.0368132,0.110626,-0.0284246,0.10477,-0.0225324,0.102438,-0.020254,0.0964814,-0.0147681,0.0937232,-0.0124157,0.0908258,-0.0101206,0.0886019,-0.00857144,0.0876636,-0.0080021,0.0850203,-0.00678681,0.0835756,-0.00638807,0.0817881,-0.00609132,0.0801776,-0.00595541,0.0794159,-0.00595934,0.0790802,-0.00601129,0.076762,-0.00628048,0.0751916,-0.00657289,0.0721477,-0.0070383,0.0707902,-0.00714437,0.0697266,-0.00719919,0.0692215,-0.00721422,0.0659407,-0.00700587,0.0639842,-0.00666361,0.0615183,-0.00599733,0.0593087,-0.0050066,0.0583273,-0.00439063,45,B04,1
0.14957,-0.0570455,0.126959,-0.0441172,0.11767,-0.0362958,0.109237,-0.0278937,0.103547,-0.0220189,0.101307,-0.0197716,0.0955546,-0.0143406,0.0929014,-0.0120166,0.0901243,-0.00976156,0.088,-0.00823399,0.0871061,-0.00768144,0.0845879,-0.00648967,0.0832383,-0.00611506,0.0815314,-0.00583893,0.07999,-0.00580461,0.0792451,-0.00579817,0.0789145,-0.00579659,0.0766501,-0.0061665,0.0751332,-0.0064588,0.0721253,-0.00696942,0.0707173,-0.00709463,0.0696799,-0.00713413,0.0692159,-0.00714419,0.0659653,-0.00696231,0.0640192,-0.00665105,0.0615678,-0.00599828,0.0593346,-0.00500533,0.0583411,-0.00439642,50,B04,1
0.147734,-0.0562511,0.125427,-0.0434734,0.116331,-0.0357072,0.108088,-0.0273668,0.102542,-0.0215353,0.100363,-0.0193188,0.0947905,-0.0139597,0.0922195,-0.0116748,0.0895376,-0.00945428,0.0874983,-0.00796438,0.08663,-0.00741128,0.0842373,-0.00625068,0.0829292,-0.00588701,0.0813072,-0.0056387,0.0798272,-0.00562738,0.0790919,-0.00566571,0.0787835,-0.00568004,0.0765788,-0.00600481,0.0750569,-0.00634668,0.0720731,-0.00687726,0.0707159,-0.00699024,0.0696814,-0.00707162,0.0692098,-0.00706434,0.0659672,-0.0069174,0.0640255,-0.00663115,0.061612,-0.00596578,0.0593796,-0.00499705,0.0583687,-0.00439903,55,B04,1
0.182033,-0.104468,0.153463,-0.0725553,0.141077,-0.0580323,0.129268,-0.0440035,0.120899,-0.034597,0.117482,-0.0310246,0.10866,-0.0227278,0.104423,-0.0192205,0.0998718,-0.0158541,0.096254,-0.0135481,0.0946878,-0.0126702,0.090251,-0.0105448,0.0879315,-0.00960252,0.0852554,-0.00861751,0.0830675,-0.0079493,0.0821132,-0.00774032,0.0817092,-0.0076865,0.0789323,-0.00759024,0.0770899,-0.0077264,0.0736104,-0.00784579,0.0721087,-0.0078266,0.0709883,-0.00776181,0.0704677,-0.00770515,0.0671034,-0.00725451,0.0651349,-0.00678676,0.0627682,-0.00598078,0.0606551,-0.00499937,0.0596847,-0.00444081,5,B04,1
0.145974,-0.0577393,0.123687,-0.0440051,0.114691,-0.0358811,0.1066,-0.0272937,0.101211,-0.0213487,0.0991015,-0.0190914,0.0937122,-0.0136923,0.0912334,-0.0114082,0.0886435,-0.00918462,0.0866922,-0.00770437,0.0858688,-0.00714836,0.0835783,-0.00598809,0.0823456,-0.00563114,0.0807971,-0.00540015,0.0793834,-0.00537979,0.0787043,-0.00543462,0.0784041,-0.0054831,0.0762683,-0.00585247,0.0747936,-0.00619558,0.0718976,-0.00671449,0.0705555,-0.00685672,0.0695623,-0.00690422,0.0690895,-0.00691629,0.0658973,-0.00683245,0.064008,-0.00653912,0.061573,-0.00590977,0.0593761,-0.00494915,0.0583856,-0.00437087,60,B04,1
0.147011,-0.0627646,0.123873,-0.0469706,0.114589,-0.0380069,0.106267,-0.0286373,0.100765,-0.0221942,0.0986308,-0.0197739,0.0931934,-0.014007,0.0907159,-0.0115867,0.0881498,-0.00927012,0.0862091,-0.00771265,0.0853913,-0.00713536,0.0831572,-0.00593142,0.0819447,-0.00552924,0.080468,-0.00531154,0.0790977,-0.00529065,0.078419,-0.005348,0.0781423,-0.00535497,0.0760578,-0.00572729,0.0746042,-0.0060442,0.0717536,-0.0065953,0.070449,-0.00675112,0.0694471,-0.00681085,0.0690142,-0.00684294,0.0658578,-0.00669531,0.0639581,-0.0064432,0.0615822,-0.00585561,0.059356,-0.00492307,0.0583685,-0.00432604,65,B04,1
0.147232,-0.0650583,0.123506,-0.0477166,0.114082,-0.0383236,0.105728,-0.0287497,0.100234,-0.0222373,0.0980889,-0.019771,0.0926918,-0.0139793,0.0902244,-0.0115509,0.0876675,-0.00922635,0.0857369,-0.00765996,0.0849347,-0.00708553,0.0827191,-0.00585814,0.0815203,-0.00543473,0.0800804,-0.00519539,0.0787135,-0.00514178,0.0780991,-0.00521913,0.0778022,-0.00524159,0.0757477,-0.00559789,0.0743646,-0.00595719,0.0715964,-0.00646644,0.0702948,-0.00662029,0.0693298,-0.00671868,0.0688707,-0.00671872,0.0658101,-0.00662862,0.0639029,-0.00641137,0.0615034,-0.00582669,0.0593283,-0.00488933,0.0583218,-0.00431577,70,B04,1
0.144205,-0.0602943,0.121234,-0.044973,0.112185,-0.0363077,0.104177,-0.0273189,0.0989292,-0.0211479,0.096896,-0.0188264,0.0917382,-0.013334,0.0893856,-0.011031,0.0869354,-0.00881633,0.0850925,-0.00732714,0.0843142,-0.00678107,0.0821974,-0.00560441,0.0810816,-0.00523972,0.0796879,-0.00499591,0.0783869,-0.00496588,0.0777635,-0.00503838,0.0774984,-0.00506498,0.0755205,-0.00551754,0.074147,-0.00578946,0.0714203,-0.00636147,0.0701637,-0.00653761,0.0692129,-0.00660941,0.0687566,-0.00661736,0.0656812,-0.0066047,0.0638103,-0.00637333,0.0614367,-0.00579886,0.0592392,-0.0048729,0.0582324,-0.00428884,75,B04,1
0.14167,-0.057118,0.119128,-0.0428969,0.110295,-0.0346418,0.102561,-0.0260356,0.0975436,-0.0201309,0.0955944,-0.0179169,0.0906992,-0.0126745,0.0884525,-0.0104756,0.08613,-0.00838266,0.0843651,-0.00695179,0.0836381,-0.00643257,0.0816323,-0.00532013,0.0805666,-0.00494559,0.0792585,-0.00476018,0.0780573,-0.00481442,0.0774454,-0.00486601,0.077179,-0.00486197,0.0752445,-0.00532497,0.0739336,-0.00570065,0.0712638,-0.00624446,0.0700117,-0.00645293,0.069096,-0.00652132,0.0686345,-0.00655007,0.0655783,-0.00655367,0.0637243,-0.00634293,0.0613529,-0.00577632,0.059142,-0.00486091,0.058148,-0.00426899,80,B04,1
0.140031,-0.0550089,0.118003,-0.0415231,0.109409,-0.0335415,0.101924,-0.0251766,0.0970828,-0.0194488,0.0952046,-0.0172825,0.0905024,-0.012215,0.0883535,-0.0101043,0.0861142,-0.00806702,0.0844259,-0.00671437,0.08371,-0.00620381,0.081768,-0.00514158,0.0807651,-0.00482593,0.0794856,-0.00466482,0.0783076,-0.00469227,0.0777166,-0.00478762,0.0774634,-0.0048396,0.0755468,-0.00530775,0.0742032,-0.00570999,0.0715096,-0.00632233,0.0702361,-0.00650965,0.0692952,-0.00660859,0.0688392,-0.00663887,0.0657472,-0.00664385,0.063868,-0.00644259,0.0614373,-0.00588108,0.059191,-0.00495149,0.0581822,-0.00435091,85,B04,1
0.137189,-0.0525907,0.115965,-0.0397989,0.107735,-0.0321039,0.100626,-0.0240256,0.0960513,-0.0184975,0.0942949,-0.0164208,0.0898848,-0.011559,0.0878716,-0.00954399,0.0857849,-0.00762615,0.0841853,-0.00634477,0.083526,-0.00588222,0.0816929,-0.00489069,0.0807159,-0.00458235,0.0795185,-0.00444802,0.0783733,-0.00453989,0.0778066,-0.00463643,0.0775948,-0.00472331,0.0757071,-0.00526348,0.0743881,-0.00562684,0.0716515,-0.00633033,0.0704024,-0.00655198,0.0694173,-0.00664995,0.0689427,-0.00668649,0.0658483,-0.00668518,0.0639434,-0.00650194,0.0614701,-0.00595033,0.059222,-0.00501097,0.0581997,-0.0044246,90,B04,1
0.134159,-0.0515485,0.113753,-0.0387526,0.105948,-0.0311463,0.0992472,-0.0231523,0.0949677,-0.0177288,0.0933318,-0.0156978,0.0892294,-0.0109642,0.0873591,-0.00902096,0.0854179,-0.00719439,0.0839409,-0.00599335,0.0833244,-0.00554938,0.0816092,-0.00462983,0.0807038,-0.0043939,0.0795635,-0.00430153,0.0784575,-0.00438104,0.0779126,-0.00452703,0.0776625,-0.00460862,0.0758379,-0.00522536,0.0745033,-0.00564491,0.0717701,-0.00635155,0.0704996,-0.00656529,0.0695459,-0.00668044,0.0690883,-0.00672873,0.0659093,-0.0067522,0.0639931,-0.00656836,0.0615187,-0.00602655,0.0592094,-0.00508478,0.0582087,-0.00451103,95,B04,1
0.25399,-0.41756,0.190126,-0.266304,0.160775,-0.20515,0.132629,-0.148013,0.113511,-0.104509,0.106584,-0.0890151,0.0911664,-0.0532233,0.0852637,-0.0396319,0.0799006,-0.0276008,0.076294,-0.0201378,0.0748876,-0.0174885,0.0712715,-0.0117206,0.0695598,-0.00959961,0.0676682,-0.00767304,0.0661774,-0.00652139,0.0655367,-0.00612872,0.0652679,-0.00599139,0.0634673,-0.00555783,0.0622592,-0.00556304,0.0599222,-0.00567677,0.0588587,-0.00572063,0.0580452,-0.00571414,0.057649,-0.00573726,0.0549657,-0.00555111,0.0533343,-0.00522846,0.0511933,-0.00436543,0.0492707,-0.00302475,0.0484501,-0.00218392,100,B04,2
0.161023,-0.0765272,0.134656,-0.0565087,0.123568,-0.0462691,0.11304,-0.0359241,0.105582,-0.0287743,0.102538,-0.0260086,0.0946634,-0.0193546,0.0909215,-0.016463,0.0869111,-0.0136415,0.0837633,-0.0116959,0.0823895,-0.0109356,0.0785258,-0.0091082,0.0764736,-0.00825039,0.0741175,-0.00731923,0.072262,-0.00660458,0.0714348,-0.0063553,0.0711194,-0.00623384,0.0689303,-0.0058742,0.0675925,-0.00585112,0.0650917,-0.00592437,0.0639877,-0.0059337,0.0631409,-0.00588515,0.0627193,-0.00590132,0.0600493,-0.00563085,0.0584231,-0.00525819,0.0563892,-0.00446947,0.0545444,-0.00327936,0.0537549,-0.0025595,10,B04,2
0.157114,-0.0693095,0.13197,-0.0525438,0.12132,-0.0434509,0.111199,-0.0339665,0.104036,-0.0273133,0.101121,-0.0247215,0.0935565,-0.0184412,0.0899693,-0.0157001,0.0861391,-0.0130223,0.0831253,-0.0111479,0.0818293,-0.0104282,0.0781505,-0.00872099,0.0761798,-0.00792222,0.0739315,-0.0070794,0.0720999,-0.00647187,0.0713232,-0.00626238,0.0709704,-0.00615135,0.0688177,-0.00587771,0.0674784,-0.00581733,0.0649453,-0.00592565,0.0638385,-0.00593803,0.0629855,-0.00594037,0.0626014,-0.00589359,0.0599152,-0.00562361,0.0582944,-0.00526965,0.0562029,-0.00448076,0.0543662,-0.003284,0.0535478,-0.00255509,15,B04,2
0.153216,-0.0679907,0.128754,-0.051195,0.118443,-0.0421381,0.108738,-0.0327562,0.101909,-0.0262083,0.0991441,-0.0236746,0.0919926,-0.0175484,0.0886221,-0.0148914,0.0850328,-0.012281,0.082227,-0.0104869,0.0810152,-0.00980817,0.0775967,-0.00820331,0.0757772,-0.00751669,0.0736172,-0.00676763,0.0718836,-0.00629813,0.0710756,-0.00606529,0.0707589,-0.00598246,0.0686196,-0.00576049,0.0672589,-0.00580049,0.0647938,-0.00589061,0.0636921,-0.0059183,0.0628245,-0.00591602,0.0624321,-0.00590572,0.059758,-0.00564339,0.0580854,-0.00530222,0.0559903,-0.00450662,0.054132,-0.00330128,0.0533185,-0.0025879,20,B04,2
0.150027,-0.0646316,0.126283,-0.0490501,0.116301,-0.0404412,0.106933,-0.0314352,0.100379,-0.0251343,0.0977279,-0.0226929,0.0908928,-0.0167844,0.0876807,-0.0142199,0.0842657,-0.0116987,0.0816162,-0.00998807,0.0804798,-0.00933361,0.0772545,-0.00782061,0.0755151,-0.00717785,0.0734724,-0.00655325,0.0717424,-0.00611191,0.0709881,-0.00591691,0.070681,-0.00585547,0.0685357,-0.00566862,0.0672307,-0.00573786,0.0647039,-0.00588135,0.0635823,-0.00592313,0.0627326,-0.00594409,0.0623422,-0.00593312,0.0596436,-0.00568782,0.0579726,-0.00532547,0.055846,-0.00454646,0.0539798,-0.00333524,0.0531612,-0.00259286,25,B04,2
0.146851,-0.0619953,0.123701,-0.0471074,0.114037,-0.0387943,0.105034,-0.0300918,0.0987663,-0.0240149,0.0962454,-0.0216702,0.0897373,-0.0159857,0.086685,-0.013527,0.0834618,-0.011104,0.0809524,-0.00944918,0.0798779,-0.00882479,0.0768554,-0.00740256,0.0752247,-0.00683962,0.0732868,-0.00630167,0.071636,-0.00591939,0.0708628,-0.00577729,0.0705599,-0.00572482,0.0684521,-0.00564781,0.0671445,-0.0056699,0.0646206,-0.00586733,0.0635091,-0.00592914,0.062653,-0.00591762,0.062247,-0.00593439,0.0595118,-0.00571552,0.0578423,-0.0053689,0.0557261,-0.00458966,0.0538219,-0.00336293,0.0529785,-0.00262445,30,B04,2
0.144301,-0.0597064,0.121599,-0.0455355,0.112203,-0.0375035,0.103491,-0.0290575,0.0974531,-0.0231533,0.0950298,-0.0208745,0.0887829,-0.0153655,0.0858591,-0.0129723,0.082776,-0.0106311,0.0803974,-0.00904773,0.0793763,-0.0084378,0.0764953,-0.00708178,0.0749547,-0.00656419,0.0731051,-0.00608929,0.071484,-0.00574627,0.0707612,-0.00562789,0.0704562,-0.00561312,0.0683772,-0.00552088,0.0670777,-0.00562561,0.0645936,-0.00583989,0.063466,-0.00588967,0.0625939,-0.00590121,0.0622075,-0.00592106,0.0594788,-0.00572906,0.0578038,-0.0053889,0.0556613,-0.00459469,0.0537312,-0.00340691,0.052907,-0.00264001,35,B04,2
0.141728,-0.0581633,0.119429,-0.0443032,0.110294,-0.03641,0.101875,-0.0281061,0.0960831,-0.02233,0.0937703,-0.0201133,0.0878014,-0.0147467,0.0850141,-0.0124265,0.0820709,-0.010157,0.0798168,-0.00860736,0.0788478,-0.00803519,0.0761365,-0.00674285,0.0746748,-0.00626428,0.0729138,-0.00582819,0.0713782,-0.00555839,0.0706583,-0.00545819,0.0703577,-0.00544814,0.0683283,-0.00540066,0.0670166,-0.00557502,0.0645742,-0.00579206,0.0634427,-0.00583863,0.0625952,-0.00586132,0.0622193,-0.00587571,0.0594965,-0.00569813,0.0578294,-0.00538045,0.0556741,-0.00460719,0.05375,-0.0033966,0.0529111,-0.00264558,40,B04,2
0.139771,-0.0564371,0.117781,-0.0431729,0.108823,-0.0354668,0.100634,-0.0273372,0.0950347,-0.0216828,0.0927952,-0.0195091,0.0870357,-0.0142668,0.0843646,-0.0120014,0.0815314,-0.00978639,0.0793661,-0.00828524,0.0784431,-0.00773029,0.0758644,-0.00649089,0.0744741,-0.00603352,0.0727678,-0.00564117,0.0712731,-0.00540896,0.0705738,-0.00531485,0.0702928,-0.00531665,0.0682851,-0.00533014,0.0670164,-0.00547774,0.0645595,-0.00570099,0.0634607,-0.00579806,0.0626105,-0.00581521,0.0622253,-0.00583297,0.0595114,-0.00567525,0.0578124,-0.00536279,0.0557091,-0.00460285,0.0537831,-0.00340175,0.0529459,-0.00266144,45,B04,2
0.137632,-0.0550876,0.116001,-0.0421759,0.107255,-0.0345852,0.0993057,-0.0265776,0.0938889,-0.0210211,0.0917348,-0.0188979,0.0861929,-0.0137707,0.0836209,-0.0115634,0.080923,-0.00940855,0.0788562,-0.00795492,0.0779649,-0.00739325,0.0755209,-0.00621741,0.0741868,-0.00576936,0.0725872,-0.00542278,0.0711578,-0.00526435,0.0704827,-0.00519117,0.0702072,-0.00517547,0.0682332,-0.00520896,0.0669745,-0.00535426,0.0645549,-0.00567186,0.0634713,-0.00571841,0.0626178,-0.0057978,0.0622247,-0.00577918,0.0595523,-0.00567172,0.057852,-0.00534411,0.0557385,-0.00459261,0.0538198,-0.00339519,0.0529684,-0.00264772,50,B04,2
0.135809,-0.0541042,0.114521,-0.0414345,0.105959,-0.033946,0.0982055,-0.0260102,0.09296,-0.0205232,0.0908809,-0.0184296,0.0855261,-0.013387,0.0830427,-0.0112267,0.0804285,-0.00911511,0.078436,-0.00767829,0.0775968,-0.00714538,0.0752314,-0.00596874,0.0739739,-0.0055618,0.0724359,-0.00524739,0.0710517,-0.00509259,0.0703721,-0.00503782,0.0701101,-0.0050416,0.0681977,-0.00515237,0.0669636,-0.00529658,0.064549,-0.0056098,0.0634442,-0.00569529,0.0626342,-0.00575842,0.0622739,-0.00575648,0.0595627,-0.0056106,0.0578943,-0.00532218,0.0557647,-0.00457323,0.0538563,-0.00340151,0.0529998,-0.002648,55,B04,2
0.170303,-0.104054,0.142147,-0.0718637,0.130003,-0.0573789,0.118416,-0.0434844,0.110151,-0.0341932,0.106775,-0.0306457,0.0980586,-0.0223601,0.0939196,-0.0188732,0.0894586,-0.0155211,0.0859325,-0.0132087,0.0843999,-0.0123193,0.080086,-0.0101208,0.0778394,-0.00910185,0.0753238,-0.00800042,0.0733095,-0.00713298,0.0724427,-0.00684146,0.0720966,-0.00671772,0.0697713,-0.00629233,0.0683599,-0.00622058,0.065675,-0.00620811,0.0645083,-0.00615903,0.063606,-0.00614058,0.0632121,-0.00607625,0.060482,-0.00574875,0.0588791,-0.00528775,0.0568387,-0.00449413,0.0550073,-0.0033214,0.0541986,-0.00259758,5,B04,2
0.134182,-0.055113,0.113042,-0.0416774,0.104623,-0.0339062,0.0970604,-0.0257995,0.0919724,-0.0202398,0.0899524,-0.0181253,0.0847864,-0.0130878,0.0823884,-0.0109455,0.0798665,-0.00884957,0.0779643,-0.00744012,0.0771479,-0.00690913,0.0748983,-0.00576109,0.0737022,-0.00536952,0.0722154,-0.00504933,0.0708745,-0.00490186,0.0702441,-0.00491168,0.0699631,-0.00489245,0.0680822,-0.0050313,0.0668746,-0.00520896,0.0645255,-0.00554206,0.0634285,-0.00564299,0.0626026,-0.00568074,0.0622447,-0.00569917,0.0595548,-0.00560243,0.0579135,-0.00528449,0.0557819,-0.00455832,0.0538537,-0.00339396,0.0530148,-0.00265404,60,B04,2
0.133518,-0.0588646,0.112107,-0.0436765,0.1037,-0.0352293,0.0961731,-0.0265295,0.0911361,-0.0206202,0.0891621,-0.018392,0.0840801,-0.0131298,0.0817313,-0.0109122,0.0792779,-0.00875746,0.0774225,-0.0073182,0.0766411,-0.00678541,0.0744541,-0.00561051,0.0732951,-0.00521664,0.0718673,-0.00491155,0.0705879,-0.00479243,0.0699908,-0.00481342,0.0697136,-0.00479862,0.0678683,-0.00494902,0.0666827,-0.00512181,0.0643461,-0.005453,0.0632982,-0.00554314,0.0624892,-0.00559729,0.0620891,-0.00561684,0.0594724,-0.00548896,0.0578193,-0.00524903,0.055708,-0.00452687,0.0538081,-0.00336364,0.0529777,-0.0026259,65,B04,2
0.133581,-0.0627411,0.111451,-0.0452889,0.102864,-0.0361467,0.0952676,-0.0269979,0.0902206,-0.0208606,0.0882334,-0.0185592,0.0831773,-0.0131567,0.0808503,-0.0108854,0.0784321,-0.00870394,0.0765925,-0.00723042,0.0758272,-0.00668433,0.0737039,-0.00548962,0.0725822,-0.00505608,0.0712223,-0.00476126,0.0699887,-0.00464845,0.0694052,-0.00462105,0.0691359,-0.00464401,0.0673661,-0.00476884,0.0662086,-0.00494557,0.063952,-0.00528037,0.0629113,-0.00540305,0.0621313,-0.00542749,0.0617794,-0.00545759,0.0592102,-0.00538661,0.0576024,-0.00512889,0.0555071,-0.0044286,0.0536368,-0.00328564,0.0527828,-0.00254899,70,B04,2
0.131697,-0.0587014,0.109976,-0.04298,0.101607,-0.0344553,0.0942556,-0.0257991,0.089389,-0.0199653,0.0874837,-0.0177802,0.0826152,-0.0126258,0.0803727,-0.0104636,0.0780307,-0.0083773,0.0762622,-0.00696677,0.0755139,-0.0064374,0.0734741,-0.00528274,0.0724006,-0.00490959,0.0710832,-0.00465371,0.0698705,-0.00452248,0.0693162,-0.00453662,0.0690597,-0.00451912,0.0673118,-0.00471978,0.0661667,-0.0049388,0.0639178,-0.00526227,0.0628957,-0.00537724,0.0620922,-0.00544945,0.0617223,-0.00546659,0.0591796,-0.00537892,0.0575358,-0.00514155,0.0554333,-0.00444421,0.0535429,-0.00329204,0.0527089,-0.00257126,75,B04,2
0.129694,-0.0562264,0.108399,-0.0413802,0.100268,-0.0331704,0.0931725,-0.0248309,0.0885005,-0.0191896,0.0866852,-0.0170881,0.0820227,-0.0121215,0.0798757,-0.0100386,0.0776333,-0.00804326,0.0759396,-0.00668778,0.0752257,-0.00619262,0.0732677,-0.00509296,0.0722301,-0.00471944,0.0709677,-0.00447385,0.0698004,-0.00440107,0.0692397,-0.00440199,0.0689931,-0.00443231,0.0672994,-0.00468447,0.0661479,-0.00485741,0.0639071,-0.00527039,0.0628745,-0.00539481,0.0620678,-0.00544245,0.0617219,-0.0054766,0.0591079,-0.00542419,0.0574775,-0.00518958,0.0553665,-0.00448866,0.0534429,-0.00333867,0.0526173,-0.00258065,80,B04,2
0.127851,-0.0539658,0.107023,-0.0399472,0.0991075,-0.0320394,0.0922321,-0.0239506,0.0877413,-0.0184933,0.0859886,-0.0164522,0.0815164,-0.0116532,0.0794533,-0.00964581,0.0773138,-0.00772766,0.0756869,-0.00643112,0.0750043,-0.00594434,0.073119,-0.00490909,0.0721415,-0.00458216,0.0709155,-0.00434143,0.0697872,-0.00429323,0.0692394,-0.0043342,0.069001,-0.00433904,0.067299,-0.00461401,0.0661955,-0.0048536,0.0639209,-0.00530608,0.062901,-0.00542286,0.0620978,-0.00550121,0.061706,-0.00548844,0.0590899,-0.00547636,0.0574549,-0.00523141,0.0553118,-0.00454418,0.0533838,-0.00336399,0.052533,-0.00260967,85,B04,2
